Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
2017-07-31,30.0,6.51255,4.6064905451782,5.6603773584906,-13.085084053242,-11.589678790927,-12.916356383632,2.7138338641837,20.093260043054,-2.234350989738,DNK
2017-01-31,30.0,7.10125,4.2246083436015,5.9288537549407,-16.509716529615,-13.835537983537,-12.21176610452,5.1052169326646,7.6088311287072,-7.8689099248714,DNK
2016-07-31,30.0,6.75715,4.4397416070385,5.952380952381,-11.909888749237,-9.1354275050991,-10.62237585818,4.6553690791932,6.613165351046,-0.61581751698312,DNK
2016-01-31,30.0,6.9405,4.3224551545278,6.0851926977688,-12.323424857449,-16.978119723813,-10.185218455182,-10.192858263177,10.94380161896,-8.3234506763384,DNK
2015-07-31,34.59,6.81105,5.0785121236814,7.2212943632568,6.0232176133898,1.2709705527587,5.9501401605643,-0.060728323788806,39.145354714208,11.67774559213,DNK
2015-01-31,34.5,6.4174,5.3760089755976,7.2025052192067,12.234007841286,6.6895657157664,5.2625809333785,3.4690188572237,42.610186976712,12.49581477149,DNK
2014-07-31,28.5,5.5388,5.145518884957,5.9436913451512,7.3100914485304,3.0826950677905,-12.939296747425,-10.614650116294,29.59078987374,10.117520574652,DNK
2014-01-31,28.5,5.5014,5.1804995092158,6.1632726617409,12.030985962498,0.95103260287053,-13.350603081934,-8.3657101765119,53.256397728296,-0.24965098439085,DNK
2013-07-31,28.5,5.8006,4.9132848326035,6.2545720555962,7.8262947901285,-2.2344946036729,-11.470918021954,1.27984546177,36.262707164309,4.5236508632241,DNK
2013-01-31,28.5,5.49795,5.1837503069326,6.5256278770244,18.692019334922,7.6842622092654,-10.681055028804,1.2435661011117,30.882116813815,12.370517757737,DNK
2012-07-31,28.5,6.1356,4.6450224916879,6.5857885615251,7.337319276438,-0.82483017262646,-10.693018622901,-7.5786285788964,0.5601753026844,5.4062120129255,DNK
2012-01-31,31.5,5.86135,5.3741885401827,7.504967573775,28.041621363253,17.886370469364,0.45514572136636,15.371125547617,13.777109176308,18.307192193411,DNK
2011-07-31,28.5,5.19845,5.4824034087084,7.0110701107011,34.868472538951,23.19131962742,-9.6226439680706,13.316372547857,16.781061138717,19.229468526873,DNK
2010-07-31,28.5,5.81365,4.9022558977579,7.6339285714286,31.3104258328,,,,,,DNK
2010-01-31,30.94,5.16195,5.9938589099081,8.6424581005587,67.426226533745,,,,,,DNK
2009-07-31,29.5,5.3375,5.5269320843091,8.2633053221289,54.816024770564,,,,,,DNK
2008-06-30,28.0,4.7044,5.9518748405748,7.843137254902,66.719183209378,,,,,,DNK
2007-06-30,27.75,5.4603,5.082138344047,8.1378299120235,49.036315074693,,,,,,DNK
2007-01-31,27.75,5.75305,4.8235283892892,8.6180124223602,49.799018300906,,,,,,DNK
2006-05-31,27.75,5.81825,4.7694753577107,8.9516129032258,53.854043797118,,,,,,DNK
2006-01-31,27.75,6.1769,4.4925448040279,8.8095238095238,42.62046996914,,,,,,DNK
2005-06-30,27.75,6.0647,4.5756591422494,9.0686274509804,49.531344517955,,,,,,DNK
2004-05-31,27.75,6.22,4.46,9.5689655172414,53.841889344717,,,,,,DNK
2003-04-30,27.75,6.78,3.99,10.239852398524,51.030271364661,,,,,,DNK
2002-04-30,24.75,8.38,2.96,9.9397590361446,18.612876326308,,,,,,DNK
2001-04-30,24.75,8.46,2.93,9.744094488189,15.178421846205,,,,,,DNK
2000-04-30,24.75,8.04,3.08,9.8605577689243,22.64375334483,,,,,,DNK
2017-07-31,31.37,17.885,1.7539837852949,5.9188679245283,-66.90596631519,-42.173805172693,-43.041540024232,-32.81836229908,-21.451068634016,-36.05480231526,EGY
2017-01-31,27.49,18.77,1.4645711241343,5.4328063241107,-71.055906637663,-48.517915298344,-47.547733863268,-37.201073922107,-35.705198765638,-44.952936838422,EGY
2016-07-31,23.0,8.87995,2.5901046740128,4.5634920634921,-48.609034245778,-9.7285985202217,-11.205839958497,3.9721706685231,5.9171862936388,-1.2646052104914,EGY
2016-01-31,16.93,7.83005,2.1621828723955,3.4340770791075,-56.142335245528,-22.337631715432,-15.983249011858,-15.990395628872,3.7817783885235,-14.241668425874,EGY
2015-07-31,16.93,7.83005,2.1621828723955,3.5344467640919,-54.860482830993,-24.340897118477,-20.845109798333,-25.335803573486,3.9548910250019,-16.566040621388,EGY
2015-01-31,16.93,7.35005,2.3033856912538,3.5344467640919,-51.912616048981,-16.809758681535,-17.922437392037,-19.320951491649,11.199026722731,-12.282387547721,EGY
2014-07-31,16.93,7.15005,2.3678156096811,3.5307612095933,-50.619069662543,-15.224727648248,-28.401223653316,-26.489432822215,6.5755459594863,-9.4392827886711,EGY
2014-01-31,16.93,6.961,2.4321218215774,3.6612002162552,-47.404105498417,-6.4488008940141,-19.70210928516,-15.082615093835,42.022517338157,-7.5614729136957,EGY
2013-07-31,16.75,7.00915,2.3897334198869,3.6759326993416,-47.55522853211,-11.039886683799,-19.44441822686,-7.8420707548976,23.990008755835,-4.8904233929856,EGY
2013-01-31,16.0,6.68575,2.3931496092435,3.6635103871014,-45.204197179054,-7.4806079198344,-23.259589466121,-13.014279008572,12.450358421432,-3.4543044881009,EGY
2012-07-31,16.0,6.0665,2.6374350943707,3.6972848064702,-39.054070609573,3.8522138307934,-6.4813527145862,-3.2200898262498,5.3025353682222,10.377108384228,EGY
2012-01-31,15.5,6.037,2.567500414113,3.692920552175,-38.828548083899,7.7806097802877,-8.1563303857063,5.4809831963715,4.0236132237835,8.1653567348848,EGY
